timestamp,confidence,ssid,bssid,signal_pct,reasons
2026-09-20T00:19:39,unusual,oplus_co_apzmye,52:DE:A9:AC:B0:A6,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:19:47,unusual,Pratik,9E:A0:03:16:ED:13,24,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:20:43,unusual,No Internet Access,76:3A:F4:F4:2A:09,20,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:21:08,unusual,(hidden),B0:7C:51:8D:85:41,33,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:21:41,unusual,(hidden),B0:7C:51:4D:87:21,75,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:21:41,unusual,(hidden),B0:7C:51:4D:87:D1,72,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:24:03,unusual,motorola edge,E6:B6:CC:B5:03:EA,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:24:03,unusual,KUMAR'S LAPTOP,1E:CE:51:24:A0:4B,26,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:33:53,unusual,(hidden),B0:7C:51:4D:88:31,91,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:33:53,unusual,(hidden),B0:7C:51:8D:88:31,89,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:33:53,unusual,CMF BY NOTHING Phone 1_8850,26:C3:98:5D:E5:CA,87,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:33:53,unusual,aksg,CA:4E:C3:23:1C:19,85,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:33:53,unusual,motoedge50fusion_9490,F2:C2:DA:B7:CF:55,92,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:34:01,unusual,Krishna's phone,AA:C3:7C:CA:2D:CF,43,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:34:01,unusual,(hidden),B0:7C:51:4D:87:D1,83,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:34:01,unusual,Rohit Jandial,EA:A9:5E:38:4A:13,26,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:34:17,unusual,Gaurav v,66:9E:02:E0:0B:60,29,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:34:32,unusual,xoxoxo,EE:70:95:6C:F4:C0,81,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:34:40,unusual,A,1E:F0:B8:28:B7:EC,20,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:34:56,unusual,(hidden),92:03:2E:C7:AF:79,20,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:35:33,unusual,(hidden),B0:7C:51:8D:85:41,24,SSID does not match common phone/router/printer/TV/laptop naming patterns
2026-09-20T00:35:33,unusual,sk,E6:21:ED:99:A7:EE,65,SSID does not match common phone/router/printer/TV/laptop naming patterns
